lon,childrenUrls,url,$type,commonName,children,placeType,lat,additionalProperties,id
-0.028941,[],https://api-argon.tfl.gov.uk/Place/BikePoints_692,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Cadogan Close, Victoria Park",[],BikePoint,51.542118,BikePoints_692
-0.215618,[],https://api-argon.tfl.gov.uk/Place/BikePoints_693,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Felsham Road, Putney",[],BikePoint,51.464786,BikePoints_693
-0.216526,[],https://api-argon.tfl.gov.uk/Place/BikePoints_694,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Putney Rail Station, Putney",[],BikePoint,51.460717,BikePoints_694
-0.102757,[],https://api-argon.tfl.gov.uk/Place/BikePoints_695,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Islington Green, Angel",[],BikePoint,51.536384,BikePoints_695
-0.217995,[],https://api-argon.tfl.gov.uk/Place/BikePoints_696,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Charing Cross Hospital, Hammersmith",[],BikePoint,51.487285,BikePoints_696
-0.112721,[],https://api-argon.tfl.gov.uk/Place/BikePoints_697,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Charlotte Terrace, Angel",[],BikePoint,51.536392,BikePoints_697
-0.070329,[],https://api-argon.tfl.gov.uk/Place/BikePoints_698,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Shoreditch Court, Haggerston",[],BikePoint,51.539083,BikePoints_698
-0.07023,[],https://api-argon.tfl.gov.uk/Place/BikePoints_699,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Belford House, Haggerston",[],BikePoint,51.536654,BikePoints_699
-0.174347,[],https://api-argon.tfl.gov.uk/Place/BikePoints_700,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Battersea Church Road, Battersea",[],BikePoint,51.476964,BikePoints_700
-0.176267,[],https://api-argon.tfl.gov.uk/Place/BikePoints_701,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Vicarage Crescent, Battersea",[],BikePoint,51.472876,BikePoints_701
-0.06555,[],https://api-argon.tfl.gov.uk/Place/BikePoints_702,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Durant Street, Bethnal Green",[],BikePoint,51.528681,BikePoints_702
-0.105344,[],https://api-argon.tfl.gov.uk/Place/BikePoints_703,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","St. Bride Street, Holborn",[],BikePoint,51.515059,BikePoints_703
-0.202802,[],https://api-argon.tfl.gov.uk/Place/BikePoints_704,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Mexfield Road, East Putney",[],BikePoint,51.45682,BikePoints_704
-0.212145,[],https://api-argon.tfl.gov.uk/Place/BikePoints_705,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Upper Richmond Road, Putney",[],BikePoint,51.459715,BikePoints_705
-0.083632,[],https://api-argon.tfl.gov.uk/Place/BikePoints_706,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Snowsfields, London Bridge",[],BikePoint,51.502153,BikePoints_706
-0.215087,[],https://api-argon.tfl.gov.uk/Place/BikePoints_707,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Barons Court Station, West Kensington",[],BikePoint,51.490217,BikePoints_707
-0.216145,[],https://api-argon.tfl.gov.uk/Place/BikePoints_708,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Disraeli Road, Putney",[],BikePoint,51.46161,BikePoints_708
-0.21555,[],https://api-argon.tfl.gov.uk/Place/BikePoints_709,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Montserrat Road , Putney",[],BikePoint,51.463211,BikePoints_709
-0.163347,[],https://api-argon.tfl.gov.uk/Place/BikePoints_710,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Albert Bridge Road, Battersea Park",[],BikePoint,51.474392,BikePoints_710
-0.216305,[],https://api-argon.tfl.gov.uk/Place/BikePoints_711,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Everington Street, Fulham",[],BikePoint,51.483356,BikePoints_711
-0.034903,[],https://api-argon.tfl.gov.uk/Place/BikePoints_712,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Mile End Stadium, Mile End",[],BikePoint,51.518541,BikePoints_712
-0.14326,[],https://api-argon.tfl.gov.uk/Place/BikePoints_713,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Hawley Crescent, Camden Town",[],BikePoint,51.541007,BikePoints_713
-0.137235,[],https://api-argon.tfl.gov.uk/Place/BikePoints_714,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Stewart's Road, Wandsworth Road",[],BikePoint,51.473116,BikePoints_714
-0.049067,[],https://api-argon.tfl.gov.uk/Place/BikePoints_715,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Aylward Street, Stepney",[],BikePoint,51.51563,BikePoints_715
-0.023565,[],https://api-argon.tfl.gov.uk/Place/BikePoints_716,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Stainsby Road , Poplar",[],BikePoint,51.515427,BikePoints_716
-0.075885,[],https://api-argon.tfl.gov.uk/Place/BikePoints_717,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Dunston Road , Haggerston",[],BikePoint,51.536585,BikePoints_717
-0.060291,[],https://api-argon.tfl.gov.uk/Place/BikePoints_718,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Ada Street, Hackney Central",[],BikePoint,51.535716,BikePoints_718
-0.054162,[],https://api-argon.tfl.gov.uk/Place/BikePoints_719,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Victoria Park Road, Hackney Central",[],BikePoint,51.536424,BikePoints_719
-0.205279,[],https://api-argon.tfl.gov.uk/Place/BikePoints_720,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Star Road, West Kensington",[],BikePoint,51.487244,BikePoints_720
-0.026262,[],https://api-argon.tfl.gov.uk/Place/BikePoints_721,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Wendon Street, Old Ford",[],BikePoint,51.536039,BikePoints_721
-0.058631,[],https://api-argon.tfl.gov.uk/Place/BikePoints_722,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Finnis Street, Bethnal Green",[],BikePoint,51.524583,BikePoints_722
-0.190346,[],https://api-argon.tfl.gov.uk/Place/BikePoints_723,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Stephendale Road, Sands End",[],BikePoint,51.46822,BikePoints_723
-0.184806,[],https://api-argon.tfl.gov.uk/Place/BikePoints_724,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Alma Road, Wandsworth",[],BikePoint,51.457991,BikePoints_724
-0.138748,[],https://api-argon.tfl.gov.uk/Place/BikePoints_725,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Thessaly Road North, Wandsworth Road",[],BikePoint,51.477322,BikePoints_725
-0.150908,[],https://api-argon.tfl.gov.uk/Place/BikePoints_726,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Alfreda Street, Battersea Park",[],BikePoint,51.47505,BikePoints_726
-0.205876,[],https://api-argon.tfl.gov.uk/Place/BikePoints_727,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Chesilton Road, Fulham",[],BikePoint,51.475698,BikePoints_727
-0.20624,[],https://api-argon.tfl.gov.uk/Place/BikePoints_728,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Putney Bridge Road, East Putney",[],BikePoint,51.461999,BikePoints_728
-0.208485,[],https://api-argon.tfl.gov.uk/Place/BikePoints_729,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","St. Peter's Terrace, Fulham",[],BikePoint,51.478939,BikePoints_729
-0.229116,[],https://api-argon.tfl.gov.uk/Place/BikePoints_730,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Bridge Avenue, Hammersmith",[],BikePoint,51.492084,BikePoints_730
-0.18921,[],https://api-argon.tfl.gov.uk/Place/BikePoints_731,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Michael Road, Walham Green",[],BikePoint,51.477276,BikePoints_731
-0.087262,[],https://api-argon.tfl.gov.uk/Place/BikePoints_732,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Duke Street Hill, London Bridge",[],BikePoint,51.506304,BikePoints_732
-0.150817,[],https://api-argon.tfl.gov.uk/Place/BikePoints_733,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Park Lane, Mayfair",[],BikePoint,51.505426,BikePoints_733
-0.175407,[],https://api-argon.tfl.gov.uk/Place/BikePoints_734,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Plough Terrace, Clapham Junction",[],BikePoint,51.462305,BikePoints_734
-0.173029,[],https://api-argon.tfl.gov.uk/Place/BikePoints_735,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Grant Road East, Clapham Junction",[],BikePoint,51.464894,BikePoints_735
-0.216104,[],https://api-argon.tfl.gov.uk/Place/BikePoints_736,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Queensdale Road, Shepherd's Bush",[],BikePoint,51.50659,BikePoints_736
-0.194116,[],https://api-argon.tfl.gov.uk/Place/BikePoints_737,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Fulham Broadway, Walham Green",[],BikePoint,51.479932,BikePoints_737
-0.187278,[],https://api-argon.tfl.gov.uk/Place/BikePoints_738,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Imperial Road, Sands End",[],BikePoint,51.475142,BikePoints_738
-0.185273,[],https://api-argon.tfl.gov.uk/Place/BikePoints_739,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Hortensia Road, West Brompton",[],BikePoint,51.481765,BikePoints_739
-0.214594,[],https://api-argon.tfl.gov.uk/Place/BikePoints_740,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Sirdar Road, Avondale",[],BikePoint,51.510928,BikePoints_740
-0.219486,[],https://api-argon.tfl.gov.uk/Place/BikePoints_741,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Freston Road, Avondale",[],BikePoint,51.512981,BikePoints_741
-0.208565,[],https://api-argon.tfl.gov.uk/Place/BikePoints_742,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Blenheim Crescent, Ladbroke Grove",[],BikePoint,51.515108,BikePoints_742
-0.212607,[],https://api-argon.tfl.gov.uk/Place/BikePoints_743,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Oxford Road, Putney",[],BikePoint,51.460792,BikePoints_743
-0.172293,[],https://api-argon.tfl.gov.uk/Place/BikePoints_744,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Ingrave Street, Clapham Junction",[],BikePoint,51.467454,BikePoints_744
-0.182435,[],https://api-argon.tfl.gov.uk/Place/BikePoints_745,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Upcerne Road, West Chelsea",[],BikePoint,51.478169,BikePoints_745
-0.179038,[],https://api-argon.tfl.gov.uk/Place/BikePoints_746,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Lots Road, West Chelsea",[],BikePoint,51.479573,BikePoints_746
-0.161765,[],https://api-argon.tfl.gov.uk/Place/BikePoints_747,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Ormonde Gate, Chelsea",[],BikePoint,51.487964,BikePoints_747
-0.079201,[],https://api-argon.tfl.gov.uk/Place/BikePoints_748,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Hertford Road, De Beauvoir Town",[],BikePoint,51.537277,BikePoints_748
-0.074284,[],https://api-argon.tfl.gov.uk/Place/BikePoints_749,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Haggerston Road, Haggerston ",[],BikePoint,51.539328,BikePoints_749
-0.15785,[],https://api-argon.tfl.gov.uk/Place/BikePoints_750,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Culvert Road, Battersea",[],BikePoint,51.471095,BikePoints_750
-0.120909,[],https://api-argon.tfl.gov.uk/Place/BikePoints_751,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Newton Street, Covent Garden",[],BikePoint,51.516128,BikePoints_751
-0.206002,[],https://api-argon.tfl.gov.uk/Place/BikePoints_752,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Manfred Road, East Putney",[],BikePoint,51.458164,BikePoints_752
-0.234094,[],https://api-argon.tfl.gov.uk/Place/BikePoints_753,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Hammersmith Town Hall, Hammersmith",[],BikePoint,51.492636,BikePoints_753
-0.214762,[],https://api-argon.tfl.gov.uk/Place/BikePoints_754,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Grenfell Road, Avondale",[],BikePoint,51.5129,BikePoints_754
-0.174971,[],https://api-argon.tfl.gov.uk/Place/BikePoints_755,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","The Vale, West Chelsea",[],BikePoint,51.485121,BikePoints_755
-0.159169,[],https://api-argon.tfl.gov.uk/Place/BikePoints_756,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Prince of Wales Drive, Battersea Park",[],BikePoint,51.475153,BikePoints_756
-0.187404,[],https://api-argon.tfl.gov.uk/Place/BikePoints_757,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Harcourt Terrace, West Brompton",[],BikePoint,51.487958,BikePoints_757
-0.201005,[],https://api-argon.tfl.gov.uk/Place/BikePoints_758,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Westbourne Park Road, Portobello",[],BikePoint,51.51787,BikePoints_758
-0.165668,[],https://api-argon.tfl.gov.uk/Place/BikePoints_759,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Broadley Terrace, Marylebone",[],BikePoint,51.524561,BikePoints_759
-0.163795,[],https://api-argon.tfl.gov.uk/Place/BikePoints_760,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Rossmore Road, Marylebone",[],BikePoint,51.525269,BikePoints_760
-0.21186,[],https://api-argon.tfl.gov.uk/Place/BikePoints_761,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Humbolt Road, Fulham",[],BikePoint,51.483217,BikePoints_761
-0.129698,[],https://api-argon.tfl.gov.uk/Place/BikePoints_762,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Storey's Gate, Westminster",[],BikePoint,51.500703,BikePoints_762
-0.032566,[],https://api-argon.tfl.gov.uk/Place/BikePoints_763,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Mile End Park Leisure Centre, Mile End",[],BikePoint,51.520597,BikePoints_763
-0.168292,[],https://api-argon.tfl.gov.uk/Place/BikePoints_764,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","St. John's Road, Clapham Junction",[],BikePoint,51.462392,BikePoints_764
-0.206827,[],https://api-argon.tfl.gov.uk/Place/BikePoints_765,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Ranelagh Gardens, Fulham",[],BikePoint,51.467601,BikePoints_765
-0.192165,[],https://api-argon.tfl.gov.uk/Place/BikePoints_766,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Ram Street, Wandsworth",[],BikePoint,51.457529,BikePoints_766
-0.200806,[],https://api-argon.tfl.gov.uk/Place/BikePoints_767,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Santos Road, Wandsworth",[],BikePoint,51.457059,BikePoints_767
-0.159322,[],https://api-argon.tfl.gov.uk/Place/BikePoints_768,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Clapham Common North side, Clapham Common",[],BikePoint,51.461343,BikePoints_768
-0.191803,[],https://api-argon.tfl.gov.uk/Place/BikePoints_769,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Sandilands Road, Walham Green",[],BikePoint,51.473611,BikePoints_769
-0.209121,[],https://api-argon.tfl.gov.uk/Place/BikePoints_770,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Gwendwr Road, West Kensington",[],BikePoint,51.491026,BikePoints_770
-0.216016,[],https://api-argon.tfl.gov.uk/Place/BikePoints_771,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Rifle Place, Avondale",[],BikePoint,51.509224,BikePoints_771
-0.122831,[],https://api-argon.tfl.gov.uk/Place/BikePoints_772,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Binfield Road, Stockwell",[],BikePoint,51.472509,BikePoints_772
-0.107349,[],https://api-argon.tfl.gov.uk/Place/BikePoints_773,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Tallis Street, Temple",[],BikePoint,51.511891,BikePoints_773
-0.20464,[],https://api-argon.tfl.gov.uk/Place/BikePoints_774,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Hurlingham Park, Parsons Green",[],BikePoint,51.470131,BikePoints_774
-0.223868,[],https://api-argon.tfl.gov.uk/Place/BikePoints_775,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Little Brook Green, Brook Green",[],BikePoint,51.496664,BikePoints_775
-0.167029,[],https://api-argon.tfl.gov.uk/Place/BikePoints_776,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Abyssinia Close, Clapham Junction",[],BikePoint,51.460333,BikePoints_776
-0.165297,[],https://api-argon.tfl.gov.uk/Place/BikePoints_777,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Limburg Road, Clapham Junction",[],BikePoint,51.461923,BikePoints_777
-0.077178,[],https://api-argon.tfl.gov.uk/Place/BikePoints_779,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Houndsditch, Aldgate",[],BikePoint,51.514449,BikePoints_779
-0.183165,[],https://api-argon.tfl.gov.uk/Place/BikePoints_780,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",Imperial Wharf Station,[],BikePoint,51.474665,BikePoints_780
-0.172065,[],https://api-argon.tfl.gov.uk/Place/BikePoints_781,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Victoria & Albert Museum, South Kensington",[],BikePoint,51.496653,BikePoints_781
-0.197609,[],https://api-argon.tfl.gov.uk/Place/BikePoints_782,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Halford Road, West Kensington",[],BikePoint,51.483911,BikePoints_782
-0.02163,[],https://api-argon.tfl.gov.uk/Place/BikePoints_783,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Monier Road, Hackney Wick",[],BikePoint,51.540311,BikePoints_783
-0.009935,[],https://api-argon.tfl.gov.uk/Place/BikePoints_784,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","East Village, Queen Elizabeth Olympic Park",[],BikePoint,51.546326,BikePoints_784
-0.01051,[],https://api-argon.tfl.gov.uk/Place/BikePoints_785,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Aquatic Centre, Queen Elizabeth Olympic Park",[],BikePoint,51.54094,BikePoints_785
-0.015717,[],https://api-argon.tfl.gov.uk/Place/BikePoints_786,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Lee Valley VeloPark, Queen Elizabeth Olympic Park",[],BikePoint,51.549369,BikePoints_786
-0.014691,[],https://api-argon.tfl.gov.uk/Place/BikePoints_787,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Timber Lodge, Queen Elizabeth Olympic Park",[],BikePoint,51.546805,BikePoints_787
-0.019524,[],https://api-argon.tfl.gov.uk/Place/BikePoints_788,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Copper Box Arena, Queen Elizabeth Olympic Park",[],BikePoint,51.544836,BikePoints_788
-0.011889,[],https://api-argon.tfl.gov.uk/Place/BikePoints_789,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Podium, Queen Elizabeth Olympic Park",[],BikePoint,51.538718,BikePoints_789
-0.00481,[],https://api-argon.tfl.gov.uk/Place/BikePoints_790,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Stratford Station, Stratford",[],BikePoint,51.541793,BikePoints_790
0.0,[],https://api-argon.tfl.gov.uk/Place/BikePoints_791,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities",Test Desktop ,[],BikePoint,0.0,BikePoints_791
-0.10454,[],https://api-argon.tfl.gov.uk/Place/BikePoints_792,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Blackfriars Road, Southwark",[],BikePoint,51.505461,BikePoints_792
-0.119558,[],https://api-argon.tfl.gov.uk/Place/BikePoints_793,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Cromer Street, Bloomsbury",[],BikePoint,51.528279,BikePoints_793
-0.12458,[],https://api-argon.tfl.gov.uk/Place/BikePoints_794,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Lansdowne Way Bus Garage, Stockwell",[],BikePoint,51.474567,BikePoints_794
-0.134849,[],https://api-argon.tfl.gov.uk/Place/BikePoints_795,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Melton Street, Euston",[],BikePoint,51.527566,BikePoints_795
-0.149035,[],https://api-argon.tfl.gov.uk/Place/BikePoints_800,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Sopwith Way, Battersea Park",[],BikePoint,51.481121,BikePoints_800
-0.098031,[],https://api-argon.tfl.gov.uk/Place/BikePoints_801,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Lavington Street, Bankside",[],BikePoint,51.505224,BikePoints_801
-0.125078,[],https://api-argon.tfl.gov.uk/Place/BikePoints_804,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Good's Way, King's Cross",[],BikePoint,51.534667,BikePoints_804
-0.013258,[],https://api-argon.tfl.gov.uk/Place/BikePoints_484,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Bromley High Street, Bow",[],BikePoint,51.528828,BikePoints_484
-0.134234,[],https://api-argon.tfl.gov.uk/Place/BikePoints_353,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Greycoat Street , Westminster",[],BikePoint,51.494591,BikePoints_353
-0.09644,[],https://api-argon.tfl.gov.uk/Place/BikePoints_9,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","New Globe Walk, Bankside",[],BikePoint,51.507385,BikePoints_9
-0.074189,[],https://api-argon.tfl.gov.uk/Place/BikePoints_298,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Curlew Street, Shad Thames",[],BikePoint,51.502279,BikePoints_298
-0.020068,[],https://api-argon.tfl.gov.uk/Place/BikePoints_532,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Jubilee Plaza, Canary Wharf",[],BikePoint,51.50357,BikePoints_532
-0.117619,[],https://api-argon.tfl.gov.uk/Place/BikePoints_564,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Somerset House, Strand",[],BikePoint,51.509943,BikePoints_564
-0.084985,[],https://api-argon.tfl.gov.uk/Place/BikePoints_276,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Lower Thames Street, Monument",[],BikePoint,51.509301,BikePoints_276
-0.06691,[],https://api-argon.tfl.gov.uk/Place/BikePoints_46,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Nesham Street, Wapping",[],BikePoint,51.507131,BikePoints_46
-0.123702,[],https://api-argon.tfl.gov.uk/Place/BikePoints_354,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Northumberland Avenue, Strand",[],BikePoint,51.506767,BikePoints_354
-0.075459,[],https://api-argon.tfl.gov.uk/Place/BikePoints_130,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Tower Gardens , Tower",[],BikePoint,51.509506,BikePoints_130
-0.123179,[],https://api-argon.tfl.gov.uk/Place/BikePoints_229,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Whitehall Place, Strand",[],BikePoint,51.506543,BikePoints_229
-0.119047,[],https://api-argon.tfl.gov.uk/Place/BikePoints_309,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Embankment (Savoy), Strand",[],BikePoint,51.509631,BikePoints_309
-0.025296,[],https://api-argon.tfl.gov.uk/Place/BikePoints_498,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Bow Road Station, Bow",[],BikePoint,51.527058,BikePoints_498
-0.051394,[],https://api-argon.tfl.gov.uk/Place/BikePoints_503,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Cleveland Way, Stepney",[],BikePoint,51.520893,BikePoints_503
-0.127575,[],https://api-argon.tfl.gov.uk/Place/BikePoints_281,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Smith Square, Westminster",[],BikePoint,51.495805,BikePoints_281
-0.083353,[],https://api-argon.tfl.gov.uk/Place/BikePoints_31,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Fanshaw Street, Hoxton",[],BikePoint,51.529537,BikePoints_31
-0.122555,[],https://api-argon.tfl.gov.uk/Place/BikePoints_808,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Stockwell Roundabout, Stockwell",[],BikePoint,51.473486,BikePoints_808
-0.091773,[],https://api-argon.tfl.gov.uk/Place/BikePoints_194,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Hop Exchange, The Borough",[],BikePoint,51.504627,BikePoints_194
-0.187842,[],https://api-argon.tfl.gov.uk/Place/BikePoints_307,"Tfl.Api.Presentation.Entities.Place, Tfl.Api.Presentation.Entities","Black Lion Gate, Kensington Gardens",[],BikePoint,51.509908,BikePoints_307
